Title,Score,Vote,Ranked,Popularity,Members,Favorite,Volumes,Chapters,Status,Published,Genres,Themes,Author,Total Review,Type Review
Special A: Jougai Rantou,7.60,1254,2218,6018,"3,091",16,1,6,Finished,"Jun  25, 2011 to Dec  25, 2012","['Comedy', 'Romance']",[],"Minami, Maki (Story & Art)",1,"[1, 0, 0]"
Handa-kun,7.60,5325,2219,1096,"16,266",162,7,34,Finished,"Oct  12, 2013 to Sep  12, 2016","['Comedy', 'Slice of Life']",[],"Yoshino, Satsuki (Story & Art)",5,"[5, 0, 0]"
Zero kara Hajimeru Mahou no Sho,7.60,443,2220,5261,"3,595",35,11,Unknown,Finished,"Feb  8, 2014 to Dec  9, 2017","['Adventure', 'Drama', 'Fantasy']",[],"Shizuma, Yoshinori (Art), Kobashiri, Kakeru (Story)",2,"[2, 0, 0]"
Monte Cristo HakushakuThe Count of Monte Cristo,7.60,1080,2221,7515,"2,393",45,1,12,Finished,"Oct  3, 2014 to Sep  4, 2015",[],[],"Dumas, Alexandre (Story), Moriyama, Ena (Story & Art)",3,"[3, 0, 0]"
Yahari 4-koma demo Ore no Seishun Love Comedy wa Machigatteiru.,7.60,513,2222,8232,"2,131",21,2,Unknown,Finished,"Apr  22, 2013 to Jun  22, 2015",[],"['Love Polygon', 'School']","Taneda, Yuuta (Story & Art)",0,"[0, 0, 0]"
Yuki no Shita no QualiaQualia Under the Snow,7.60,4898,2223,1710,"11,129",187,1,7,Finished,"Jan  20, 2014 to Jan  19, 2016","['Boys Love', 'Slice of Life']",[],"Kii, Kanna (Story & Art)",4,"[3, 1, 0]"
Kuroko no Basket: Replace Plus,7.60,611,2224,7350,"2,455",23,10,66,Finished,"Jan  27, 2015 to Apr  24, 2018","['Comedy', 'Slice of Life', 'Sports']","['School', 'Team Sports']","Takahashi, Ichirou (Art), Hirabayashi, Sawako (Story)",0,"[0, 0, 0]"
King Golf,7.60,1049,2225,6180,"2,999",28,Unknown,Unknown,Publishing,"Aug  6, 2008 to ?","['Action', 'Award Winning', 'Comedy', 'Sports']",[],"Sasaki, Ken (Story & Art)",2,"[2, 0, 0]"
Rurouni Kenshin: Yahiko's Battle,7.60,391,2226,12672,"1,195",14,1,22,Finished,"Oct  3, 1997",[],[],"Shizuka, Kaoru (Story)",0,"[0, 0, 0]"
Servamp,7.60,4629,2227,1031,"17,272",769,Unknown,Unknown,Publishing,"Jun  15, 2011 to ?","['Action', 'Comedy', 'Drama', 'Supernatural']",[],"Tanaka, Strike (Story & Art)",4,"[4, 0, 0]"
Ryuugajou Nanana no Maizoukin,7.60,158,2228,8113,"2,171",9,12,111,Finished,"Jan  30, 2012 to Dec  28, 2016","['Comedy', 'Romance', 'Supernatural']",[],"Aka, Ringo (Art), Ootorino, Kazuma (Story), Ousaka, Nozomi (Art)",1,"[1, 0, 0]"
YokokuhanProphecy,7.60,6591,2229,1090,"16,472",320,3,22,Finished,"Jul  25, 2011 to Aug  10, 2013",[],[],"Tsutsui, Tetsuya (Story & Art)",3,"[3, 0, 0]"
Sword Art Online: Material Edition,7.60,489,2230,9120,"1,863",11,Unknown,Unknown,Publishing,"Nov  18, 2007 to ?","['Action', 'Adventure', 'Fantasy', 'Romance']",[],"Kawahara, Reki (Story & Art)",0,"[0, 0, 0]"
Strike the Blood,7.60,906,2231,3382,"5,856",101,22,157,Finished,"May  10, 2011 to Aug  7, 2020","['Action', 'Fantasy', 'Supernatural', 'Ecchi']","['School', 'Vampire']","Mikumo, Gakuto (Story), Manyako (Art)",0,"[0, 0, 0]"
The iDOLM@STER,7.60,319,2232,11580,"1,355",26,6,42,Finished,"Aug  27, 2012 to Aug  27, 2016","['Comedy', 'Drama']","['Idols (Female)', 'Music']","Bandai-Namco (Story), Takahashi, Tatsuya (Story), mana (Art)",0,"[0, 0, 0]"
Itou Junji Kyoufu Manga Collection: Kao Dorobou,7.60,5355,2233,1742,"10,902",77,1,6,Finished,"Nov  1987 to Jan  20, 1996","['Drama', 'Horror', 'Supernatural', 'Suspense']",[],"Itou, Junji (Story & Art)",2,"[1, 1, 0]"
Darwin's Game,7.60,15716,2234,327,"48,148","1,025",Unknown,Unknown,Publishing,"Dec  12, 2012 to ?","['Action', 'Mystery']","['High Stakes Game', 'Survival']",FLIPFLOPs (Story & Art),7,"[6, 0, 1]"
Sakura Trick,7.60,2744,2235,1886,"9,992",176,8,84,Finished,"Mar  16, 2011 to Aug  16, 2017","['Comedy', 'Girls Love', 'Slice of Life']",[],Tachi (Story & Art),0,"[0, 0, 0]"
Hikikomari Kyuuketsuki no MonmonThe Vexations of a Shut-In Vampire Princess,7.60,298,2243,10404,"1,575",48,Unknown,Unknown,Publishing,"Jan  11, 2020 to ?","['Comedy', 'Fantasy']",[],"Riichu (Art), Kobayashi, Kotei (Story)",0,"[0, 0, 0]"
My Reason to Die,7.60,964,2244,5220,"3,625",68,Unknown,Unknown,Publishing,"Dec  7, 2021 to ?","['Drama', 'Romance']",[],Yuju (Story & Art),0,"[0, 0, 0]"
Kaguhara-san no Feti Note,7.60,508,2245,7449,"2,418",30,Unknown,Unknown,Publishing,"Oct  29, 2021 to ?","['Comedy', 'Girls Love', 'Ecchi']",[],"Kito, Sakeru (Story & Art)",1,"[1, 0, 0]"
JingjiuSalad Days,7.60,221,2246,18434,665,16,Unknown,161,Finished,"Oct  2, 2019 to Mar  9, 2023","['Boys Love', 'Drama']",[],"Jingshuibian (Story), Tangliuzang (Art)",1,"[1, 0, 0]"
The Reaper,7.60,2595,2247,2689,"7,273",73,Unknown,Unknown,Publishing,"Jul  15, 2022 to ?","['Action', 'Fantasy']",[],"Woogack (Story), Inkyo (Art)",2,"[1, 1, 0]"
Genkai OL-san wa Akuyaku Reijou-sama ni Tsukaetai,7.60,492,2248,8378,"2,083",22,Unknown,Unknown,Publishing,"Aug  23, 2022 to ?",[],"['Isekai', 'Villainess']",Nekotarou (Story & Art),0,"[0, 0, 0]"
Boku no Suki na Hito ga Suki na Hito,7.60,567,2249,7283,"2,484",13,Unknown,Unknown,Publishing,"Nov  9, 2022 to ?","['Comedy', 'Romance']","['Love Polygon', 'School']","Aoi, Sekina (Story), Tsuzura, Ryou (Art)",3,"[3, 0, 0]"
Bocchi the Rock! Gaiden: Hiroi Kikuri no Fukazake Nikki,7.60,261,2250,13613,"1,078",21,Unknown,Unknown,Publishing,"Jul  9, 2023 to ?",[],"['Adult Cast', 'CGDCT', 'Music']",Kumichou (Story & Art),1,"[1, 0, 0]"
Nettaigyo wa Yuki ni KogareruA Tropical Fish Yearns for Snow,7.60,5958,2236,897,"19,406",468,9,34,Finished,"Jun  27, 2017 to Mar  27, 2021","['Girls Love', 'Slice of Life']",[],"Hagino, Makoto (Story & Art)",10,"[7, 3, 0]"
Shoujo☆Kageki Revue Starlight: Overture,7.60,411,2237,14761,954,31,2,10,Finished,"Jan  30, 2018 to Oct  30, 2018",[],"['Music', 'Performing Arts']","Gouto, Sora (Art)",0,"[0, 0, 0]"
Awairo EmakiFaded Picture Scroll,7.60,943,2238,8831,"1,938",29,1,6,Finished,"Dec  22, 2016 to Dec  25, 2017","['Adventure', 'Boys Love', 'Supernatural']",[],Fujitobi (Story & Art),3,"[3, 0, 0]"
Ponkotsu Fuuki Iin to Skirt-take ga Futekisetsu na JK no Hanashi,7.60,6242,2239,885,"19,705",206,Unknown,Unknown,Publishing,"Mar  26, 2019 to ?","['Comedy', 'Romance']",[],"Yokota, Takuma (Story & Art)",8,"[7, 1, 0]"
Moon You,7.60,588,2240,11745,"1,325",31,4,68,Finished,"Jun  16, 2016 to Sep  28, 2017","['Comedy', 'Drama', 'Sci-Fi']",[],"Jo, Seok (Story & Art)",1,"[1, 0, 0]"
Id:Invaded: #Brake-BrokenID:Invaded #Brake-Broken,7.60,1007,2241,4788,"3,996",62,3,14,Finished,"Oct  4, 2019 to Nov  4, 2020","['Drama', 'Mystery', 'Sci-Fi']","['Detective', 'Psychological']","Maijou, Outarou (Story), Kodama, Yuuki (Art)",3,"[3, 0, 0]"
Kataude no Amy,7.60,2669,2242,4443,"4,327",46,Unknown,1,Finished,"Oct  31, 2020",[],[],"Akagi, Shun (Story & Art)",1,"[1, 0, 0]"
Konohana Kitan,7.60,373,2190,6529,"2,827",57,Unknown,Unknown,Publishing,"Dec  29, 2014 to ?","['Fantasy', 'Girls Love', 'Slice of Life']","['Anthropomorphic', 'CGDCT', 'Iyashikei', 'Workplace']","Amano, Sakuya (Story & Art)",1,"[1, 0, 0]"
Youkai Gakkou no Sensei Hajimemashita!A Terrified Teacher at Ghoul School!,7.60,585,2191,4352,"4,431",84,Unknown,Unknown,Publishing,"Nov  18, 2014 to ?","['Comedy', 'Fantasy']","['Gag Humor', 'Mythology', 'School', 'Workplace']","Tanaka, Mai (Story & Art)",5,"[4, 0, 1]"
Vigilante: Boku no Hero Academia IllegalsMy Hero Academia: Vigilantes,7.60,17731,2192,363,"44,740","1,083",15,132,Finished,"Sep  20, 2016 to May  28, 2022",[],[],"Betten, Court (Art), Furuhashi, Hideyuki (Story)",23,"[20, 2, 1]"
Hoshi dake ga ShitteruOnly the Stars Know,7.60,1523,2193,5609,"3,348",19,1,7,Finished,"Jan  22, 2016 to Jan  21, 2017","['Boys Love', 'Slice of Life']",[],"Furuya, Nagisa (Story & Art)",3,"[3, 0, 0]"
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru SeisenOur Last Crusade or the Rise of a New World",7.60,866,2194,3601,"5,446",93,Unknown,Unknown,Publishing,"May  20, 2017 to ?","['Action', 'Fantasy', 'Romance']",[],"Sazane, Kei (Story), Nekonabe, Ao (Art)",1,"[1, 0, 0]"
Magic Knight Rayearth,7.60,10246,2195,888,"19,654",502,3,15,Finished,Nov  1993 to Feb  1995,"['Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Mahou Shoujo']",CLAMP (Story & Art),6,"[5, 1, 0]"
Sennen no YukiMillennium Snow,7.60,7656,2196,1086,"16,510",212,4,18,Finished,"Nov  24, 2000 to Dec  10, 2013","['Comedy', 'Drama', 'Romance', 'Supernatural']",[],"Hatori, Bisco (Story & Art)",11,"[8, 3, 0]"
MajehKing of Hell,7.60,3200,2197,1993,"9,463",188,55,414,Finished,2001 to  2015,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",[],"Kim, Jae-Hwan (Art), Na, In-Soo (Story)",3,"[3, 0, 0]"
Ueki no HousokuThe Law of Ueki,7.60,3757,2198,1959,"9,629",162,16,154,Finished,"Jul  23, 2001 to Oct  20, 2004","['Action', 'Comedy']",[],"Fukuchi, Tsubasa (Story & Art)",3,"[3, 0, 0]"
Shakugan no Shana,7.60,3575,2199,1863,"10,109",220,10,71,Finished,"Feb  21, 2005 to Aug  27, 2011","['Action', 'Drama', 'Fantasy', 'Romance', 'Supernatural']","['Mahou Shoujo', 'School']","Sasakura, Ayato (Art), Takahashi, Yashichiro (Story)",1,"[1, 0, 0]"
Rosario to VampireRosario+Vampire,7.60,49875,2200,143,"94,295","3,564",10,40,Finished,"Jul  6, 2004 to May  5, 2007","['Action', 'Comedy', 'Fantasy', 'Romance', 'Supernatural', 'Ecchi']","['Harem', 'School', 'Vampire']","Ikeda, Akihisa (Story & Art)",41,"[27, 10, 4]"
Peter Pan♠Syndrome,7.60,2276,2201,4231,"4,570",29,2,10,Finished,"Dec  28, 2004 to Sep  3, 2005","['Fantasy', 'Romance', 'Supernatural']",[],"Sakai, Mayu (Story & Art)",4,"[4, 0, 0]"
Amatsuki,7.60,2908,2202,1665,"11,466",216,24,158,Finished,"Jul  28, 2004 to Aug  28, 2017","['Action', 'Fantasy', 'Supernatural']","['Historical', 'Time Travel', 'Video Game']","Takayama, Shinobu (Story & Art)",5,"[4, 0, 1]"
Oniisama e...,7.60,1760,2203,4265,"4,523",132,3,18,Finished,Feb  1974 to Aug  1974,"['Drama', 'Girls Love']",[],"Ikeda, Riyoko (Story & Art)",2,"[2, 0, 0]"
Cyborg 009,7.60,768,2204,5337,"3,537",60,15,Unknown,Finished,Jul  1964 to  1979,"['Action', 'Adventure', 'Sci-Fi']",[],"Ishinomori, Shoutarou (Story & Art)",2,"[2, 0, 0]"
Hoshi wa UtauTwinkle Stars,7.60,2900,2205,2306,"8,373",116,11,66,Finished,"Jun  5, 2007 to Jan  20, 2011","['Drama', 'Romance']",[],"Takaya, Natsuki (Story & Art)",7,"[5, 1, 1]"
Black Bird,7.60,22805,2206,312,"49,610","2,005",18,84,Finished,"Jul  13, 2006 to Dec  13, 2012","['Action', 'Award Winning', 'Drama', 'Romance', 'Supernatural']",[],"Sakurakouji, Kanoko (Story & Art)",45,"[29, 10, 6]"
Watashi no Messiah-sama,7.60,2464,2207,3219,"6,133",112,13,64,Finished,"Jan  12, 2002 to Sep  10, 2007","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Ecchi']",[],"Minazuki, Suu (Story & Art)",6,"[6, 0, 0]"
NanaKo Robin,7.60,5240,2209,1887,"9,991",39,3,12,Finished,2008 to  2009,"['Comedy', 'Drama', 'Romance']",[],"Nakahara, Aya (Story & Art)",2,"[2, 0, 0]"
Change 123,7.60,9400,2210,890,"19,592",320,12,60,Finished,"Jun  19, 2005 to Apr  19, 2010","['Action', 'Comedy', 'Ecchi']","['Martial Arts', 'School']","Sakaguchi, Iku (Story), Iwasawa, Shiuri (Art)",14,"[12, 2, 0]"
24 Colors: Hatsukoi no Palette,7.60,8017,2211,1344,"13,920",133,1,5,Finished,"Feb  5, 2008 to Apr  5, 2008","['Comedy', 'Romance']",[],"Chiba, Kozue (Story & Art)",8,"[7, 1, 0]"
Issho ni Neyou yo,7.60,1425,2212,5205,"3,637",40,6,35,Finished,"Jun  5, 2008 to Nov  5, 2011","['Comedy', 'Romance']",[],"Takao, Shigeru (Story & Art)",6,"[4, 1, 1]"
Kara no Shounen,7.60,1187,2213,7642,"2,340",6,1,4,Finished,2008,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",[],"Fujitsuka, Yuki (Story & Art)",2,"[2, 0, 0]"
Vampire Knight: Noir no WanaVampire Knight: The Noir Trap,7.60,886,2214,4815,"3,971",66,1,3,Finished,"Oct  3, 2008","['Drama', 'Fantasy', 'Mystery', 'Romance', 'Supernatural']","['School', 'Vampire']","Hino, Matsuri (Art), Fujisaki, Ayuna (Story)",0,"[0, 0, 0]"
Rakudai Ninja RantarouRakudai Ninja Rantaro,7.60,186,2215,22388,466,13,65,366,Finished,"Jan  7, 1986 to Dec  29, 2018",[],[],"Amako, Soubee (Story & Art)",0,"[0, 0, 0]"
Defense Devil,7.60,17631,2216,442,"37,422",758,10,100,Finished,"Apr  22, 2009 to Jun  10, 2011","['Action', 'Comedy', 'Drama', 'Mystery', 'Romance', 'Supernatural', 'Ecchi']",[],"Yoon, In-Wan (Story), Yang, Kyung-il (Art)",16,"[5, 9, 2]"
Gintama: 3-nen Z-gumi Ginpachi-sensei,7.60,302,2217,9269,"1,828",31,4,Unknown,Finished,"Feb  3, 2006 to Apr  1, 2009",[],[],"Sorachi, Hideaki (Art), Oosaki, Tomohito (Story)",0,"[0, 0, 0]"
Dragon Eye,7.59,826,2269,7147,"2,531",50,9,31,Finished,"May  26, 2005 to Nov  26, 2007","['Action', 'Adventure']",[],"Fujiyama, Kairi (Story & Art)",3,"[2, 1, 0]"
Aa! Megami-sama!Oh! My Goddess,7.59,6794,2270,1013,"17,440",762,48,308,Finished,"Aug  25, 1988 to Apr  25, 2014","['Award Winning', 'Comedy', 'Fantasy', 'Romance']",[],"Fujishima, Kousuke (Story & Art)",8,"[7, 1, 0]"
Oniichan to IsshoMe & My Brothers,7.59,1610,2271,4109,"4,752",65,11,67,Finished,"Mar  17, 2003 to Mar  24, 2009",[],[],"Tokeino, Hari (Story & Art)",5,"[5, 0, 0]"
Na mo Naki Tori no Tobu YoakeInnocent Bird,7.59,971,2272,8386,"2,081",23,3,13,Finished,2002 to  2004,"['Action', 'Boys Love', 'Drama', 'Fantasy', 'Supernatural']",[],"Kisaragi, Hirotaka (Story)",1,"[1, 0, 0]"
Jigoku Sensei Nube,7.59,1111,2273,5226,"3,621",44,31,279,Finished,"Aug  24, 1993 to May  11, 1999","['Comedy', 'Supernatural']","['Mythology', 'School']","Okano, Takeshi (Art), Makura, Shou (Story)",0,"[0, 0, 0]"
Tokimeki Tonight,7.59,481,2274,9714,"1,727",41,30,Unknown,Finished,Jul  1982 to Oct  1994,"['Comedy', 'Romance', 'Supernatural']",[],"Ikeno, Koi (Story & Art)",1,"[1, 0, 0]"
Mujuuryoku Shounen,7.59,1600,2275,5905,"3,158",22,3,15,Finished,2002,"['Action', 'Adventure', 'Comedy', 'Romance']",[],"Azuki, Ryou (Story & Art)",1,"[1, 0, 0]"
Shikeishuu 042,7.59,702,2276,8732,"1,970",19,5,29,Finished,"Mar  14, 2002 to Dec  2004","['Drama', 'Slice of Life']",[],"Kotegawa, Yua (Story & Art)",0,"[0, 0, 0]"
Venus Capriccio,7.59,3572,2277,2189,"8,778",37,5,29,Finished,"Nov  17, 2006 to Sep  19, 2008",[],[],"Nishikata, Mai (Story & Art)",6,"[5, 1, 0]"
Wild 7,7.59,118,2278,24860,378,2,48,Unknown,Finished,Sep  1969 to Jun  1979,"['Action', 'Drama', 'Mystery']","['Detective', 'Gore']","Mochizuki, Mikiya (Story & Art)",0,"[0, 0, 0]"
Private Prince,7.59,7194,2279,1412,"13,385",121,5,25,Finished,2005 to  2007,[],[],"Enjouji, Maki (Story & Art)",8,"[6, 1, 1]"
Kokoro ni Hana wo!,7.59,704,2280,9382,"1,802",3,2,11,Finished,"Dec  5, 2002 to Dec  26, 2003","['Drama', 'Slice of Life']",[],"Kanno, Aya (Story & Art)",2,"[2, 0, 0]"
Needless,7.59,3430,2281,2085,"9,166",254,16,114,Finished,"Oct  18, 2003 to Jun  19, 2013","['Action', 'Comedy', 'Sci-Fi', 'Supernatural', 'Ecchi']",[],"Imai, Kami (Story & Art)",4,"[4, 0, 0]"
Kinnikuman II-seiUltimate Muscle: The Kinnikuman Legacy,7.59,433,2282,10953,"1,462",33,29,300,Finished,1997 to  2004,"['Action', 'Comedy']","['Martial Arts', 'Super Power']",Yudetamago (Story & Art),1,"[1, 0, 0]"
Hikari no PansyPansy,7.59,298,2283,15803,858,15,11,54,Finished,1988 to  1991,"['Drama', 'Romance']",[],"Okumura, Mariko (Story & Art)",2,"[2, 0, 0]"
Kaze no Stigma,7.59,699,2284,5889,"3,168",52,6,39,Finished,"Jan  19, 2002 to Oct  20, 2005","['Action', 'Fantasy', 'Romance']",[],"Nanto, Hanamaru (Art), Yamato, Takahiro (Story)",0,"[0, 0, 0]"
Kurenai OujiCrimson Prince,7.59,1364,2285,3376,"5,869",76,18,98,Finished,"Apr  12, 2007 to Sep  12, 2020","['Fantasy', 'Supernatural']",[],"Kuwahara, Souta (Story & Art)",4,"[4, 0, 0]"
Ore wa Teppei,7.59,208,2286,19419,609,7,39,Unknown,Finished,1973 to  1980,"['Drama', 'Sports']","['Combat Sports', 'School']","Chiba, Tetsuya (Story & Art)",0,"[0, 0, 0]"
Taiyou no UtaA Song to the Sun,7.59,4005,2287,2400,"8,077",44,1,4,Finished,"Sep  5, 2006","['Drama', 'Romance', 'Slice of Life']",[],"Bandou, Kenji (Story), Minatuki, Tunami (Art)",4,"[3, 1, 0]"
Shiritsu Horitsuba Gakuen,7.59,1113,2288,5425,"3,474",12,Unknown,Unknown,Publishing,"Apr  26, 2006 to ?","['Comedy', 'Fantasy']",[],CLAMP (Story & Art),0,"[0, 0, 0]"
Shin Mazinger Zero,7.59,678,2289,8731,"1,972",69,9,43,Finished,"Apr  18, 2009 to Oct  19, 2012","['Action', 'Adventure', 'Sci-Fi']",[],"Tabata, Yoshiaki (Story), Nagai, Go (Story), Yugo, Yuuki (Art)",1,"[0, 1, 0]"
Vamp!,7.59,251,2290,7974,"2,218",28,5,38,On Hiatus,"May  10, 2004 to Oct  9, 2010","['Comedy', 'Fantasy', 'Horror']",[],"Narita, Ryohgo (Story), Enami, Katsumi (Art)",2,"[2, 0, 0]"
JoJo no Kimyou na Bouken: Crazy Diamond no Akuryou-teki Shitsuren,7.59,2831,2251,2517,"7,733",51,3,16,Finished,"Dec  18, 2021 to May  19, 2023","['Action', 'Adventure']",[],"Kadono, Kouhei (Story), Karasuma, Tasuku (Art)",2,"[2, 0, 0]"
Gaikotsu to Koi wa Dekiru no ka?,7.59,1555,2252,7126,"2,540",14,Unknown,1,Finished,"Apr  8, 2022","['Fantasy', 'Romance']",[],"Kohigashi, Nora (Story), Shugyou, Kouta (Art)",3,"[3, 0, 0]"
I'm the Max-Level Newbie,7.59,6388,2253,950,"18,438",232,Unknown,Unknown,Publishing,"Jul  29, 2021 to ?","['Action', 'Fantasy']",[],"Maslow (Story), Swing Bat (Art)",3,"[2, 1, 0]"
Level Up with the Gods,7.59,3835,2254,1736,"10,932",103,Unknown,Unknown,Publishing,"Aug  14, 2021 to ?","['Action', 'Adventure', 'Fantasy']",[],"Heuk Ain (Story), Ohyeon (Art)",1,"[1, 0, 0]"
Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,7.59,905,2255,5356,"3,522",28,Unknown,Unknown,Publishing,"Jul  27, 2022 to ?","['Comedy', 'Romance']",[],"Takata (Story), Ono, Rin (Art)",0,"[0, 0, 0]"
Romance 101 Spin-Off,7.59,124,2256,28332,283,0,1,6,Finished,"May  31, 2021 to Jul  5, 2021","['Comedy', 'Romance']",[],Namsu (Story & Art),0,"[0, 0, 0]"
Soredemo Boku wa Kimi ga SukiForget Me Not,7.59,4915,2257,1169,"15,414",339,7,44,Finished,"Dec  11, 2013 to Mar  9, 2016","['Drama', 'Romance']",[],"Emoto, Nao (Art), Hsu, Yu Ting (Story)",10,"[8, 1, 1]"
Rail Wars! Nihon Kokuyuu Tetsudou Kouantai,7.59,144,2258,13265,"1,118",7,20,114,Finished,"Jan  16, 2012 to Dec  14, 2020",[],[],"Toyoda, Takumi (Story), Vania600 (Art)",0,"[0, 0, 0]"
Inuyashiki,7.59,24661,2259,262,"58,737",901,10,85,Finished,"Jan  28, 2014 to Jul  25, 2017","['Drama', 'Sci-Fi']",[],"Oku, Hiroya (Story & Art)",28,"[23, 4, 1]"
"Baby, Kokoro no Mama ni!",7.59,861,2260,6065,"3,065",20,Unknown,Unknown,Publishing,"Nov  1, 2012 to ?","['Comedy', 'Slice of Life']",[],"Okuyama, Puku (Story & Art)",1,"[1, 0, 0]"
Sabaku no HaremHarem in the desert,7.59,3747,2261,1806,"10,479",137,10,52,Finished,"Feb  10, 2014 to Mar  23, 2019",[],[],"Yumeki, Mitsuru (Story & Art)",3,"[3, 0, 0]"
Higurashi no Naku Koro ni - Dai 4-wa: Himatsubushi-hen,7.59,356,2262,13671,"1,073",26,1,Unknown,Finished,"Feb  4, 2008","['Drama', 'Horror', 'Mystery']",[],"Ryukishi07 (Story), Tomohi (Art)",0,"[0, 0, 0]"
Kid I Ruck!,7.59,347,2263,16161,827,20,3,23,Finished,"Jun  1, 2012 to Jun  7, 2013","['Comedy', 'Drama']",[],"Osada, Yu-Ko (Story & Art)",2,"[1, 1, 0]"
Teen Spirit,7.59,1551,2296,4080,"4,785",62,4,25,Finished,2009 to  2011,"['Comedy', 'Drama']",[],"Kim, Jea-Eun (Story & Art)",9,"[7, 2, 0]"
Survival,7.59,896,2297,6213,"2,983",37,22,119,Finished,"Aug  25, 1976 to Nov  26, 1980",[],[],"Saitou, Takao (Story & Art)",3,"[3, 0, 0]"
Nekojiru UdonCat Soup,7.59,832,2298,4683,"4,092",153,3,57,Finished,1990,[],[],Nekojiru (Story & Art),5,"[5, 0, 0]"
Usotsuki LilyLiar Lily,7.59,6156,2299,1042,"17,021",252,17,119,Finished,"Nov  5, 2009 to May  2, 2014","['Comedy', 'Romance']",[],"Komura, Ayumi (Story & Art)",5,"[5, 0, 0]"
Mikakunin de Shinkoukei,7.59,1556,2300,2217,"8,677",89,Unknown,Unknown,Publishing,"Apr  22, 2009 to ?","['Comedy', 'Romance', 'Slice of Life', 'Supernatural']",[],"Arai, Cherry (Story & Art)",0,"[0, 0, 0]"
Bloody Monday: Last Season,7.59,3711,2301,2269,"8,491",46,4,37,Finished,"Jun  15, 2011 to Mar  28, 2012","['Action', 'Drama', 'Romance', 'Sci-Fi']",[],"Kibayashi, Shin (Story), Megumi, Kouji (Art)",2,"[0, 1, 1]"
Shounen OujoMimic Royal Princess,7.59,1869,2302,2588,"7,560",74,5,34,On Hiatus,"Jan  22, 2011 to Apr  15, 2017",[],[],"Yukihiro, Utako (Story & Art)",6,"[5, 1, 0]"
Fate/Apocrypha,7.59,1187,2303,3594,"5,459",104,5,26,Finished,"Dec  29, 2012 to Dec  30, 2014","['Action', 'Drama', 'Supernatural']",[],"Higashide, Yuuichirou (Story), Konoe, Ototsugu (Art)",1,"[1, 0, 0]"
Kamisama no Inai Nichiyoubi,7.59,225,2304,8697,"1,982",13,9,45,Finished,"Jan  20, 2010 to May  20, 2014","['Fantasy', 'Mystery']",[],"Irie, Kimihito (Story), Shino (Art)",1,"[1, 0, 0]"
Hisohiso: Silent Voice,7.59,469,2305,9584,"1,752",17,6,35,Finished,"Sep  22, 2010 to Mar  15, 2016","['Drama', 'Supernatural']",[],"Fujitani, Youko (Story & Art)",0,"[0, 0, 0]"
K-On! College,7.59,7626,2306,1172,"15,408",340,1,14,Finished,"Apr  9, 2011 to Jun  8, 2012","['Comedy', 'Slice of Life']","['CGDCT', 'School']",Kakifly (Story & Art),3,"[2, 0, 1]"
Tengen Toppa Gurren Lagann: Kessen! Otokogumi-hen,7.59,131,2264,22134,478,4,4,23,Finished,"Jun  1, 2015 to Jun  1, 2017","['Action', 'Comedy']",[],"Nakashima, Kazuki (Story), Nonoyama, Saki (Art)",0,"[0, 0, 0]"
Sword Art Online: Hollow Realization,7.59,399,2265,9632,"1,743",9,6,38,Finished,"Oct  24, 2016 to Sep  27, 2019","['Action', 'Fantasy']",[],"Hirokawa, Tomo (Art)",0,"[0, 0, 0]"
Musuko ga Kawaikute Shikataganai Mazoku no Hahaoya,7.59,4577,2266,1066,"16,760",178,9,220,Finished,"May  25, 2016 to Jul  22, 2020","['Comedy', 'Fantasy', 'Supernatural']",[],Zyugoya (Story & Art),4,"[4, 0, 0]"
Marry Me!,7.59,1862,2267,3481,"5,658",58,11,101,Finished,"Jul  26, 2015 to May  12, 2019","['Romance', 'Slice of Life']",[],"Miku, Yuuki (Story & Art)",1,"[1, 0, 0]"
Isekai ShokudouRestaurant to Another World,7.59,1446,2268,4455,"4,316",45,4,29,Finished,"Nov  18, 2016 to Jun  21, 2019","['Comedy', 'Fantasy', 'Gourmet', 'Mystery']","['Iyashikei', 'Workplace']","Inuzuka, Junpei (Story), Kugatsu, Takaaki (Art)",0,"[0, 0, 0]"
Shoujo Jiten,7.59,275,2291,11287,"1,404",38,3,17,On Hiatus,"May  29, 2017 to Sep  16, 2019","['Comedy', 'Drama', 'Supernatural']",[],"Yasui, Marie (Story & Art)",0,"[0, 0, 0]"
Toumei Ningen no Hone,7.59,2740,2292,2878,"6,802",132,4,22,Finished,"Sep  26, 2017 to Mar  13, 2018","['Drama', 'Supernatural']",[],"Ogino, Jun (Story & Art)",7,"[7, 0, 0]"
"Owari no Seraph: Ichinose Guren, 19-sai no Sekai ResurrectionSeraph of the End: Guren Ichinose, Resurrection at Nineteen",7.59,215,2293,9324,"1,815",30,Unknown,Unknown,Publishing,"Dec  27, 2017 to ?","['Action', 'Drama', 'Supernatural']",[],"Kagami, Takaya (Story), Asami, You (Art)",2,"[2, 0, 0]"
